source_id,url,locator,source_kind,event_earliest,event_latest,published_at,retrieved_at,sha256,content_path,authority_at_event,exclusion_reason,registration_commit,access_state,eligible,decisive_material_complete
index-ant-2024-09,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:54.950240+00:00,7fc45b37616daa1d41553a1e52aef7e66ab549d0784f052053266e39bc22a868,sources/ant-2024-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.947730+00:00,85128585a343be4d8495a7a55fde9f5fb1e393062d3e3fdbd97f421980566d15,sources/ant-2024-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-10,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.028610+00:00,4ca69b4705692c586e6fb682cbcb5be31b3f0d514968c0bf49855b19083a9fbd,sources/ant-2024-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:46.949969+00:00,1869136bc99441f94d3f785a5d52f948a674fad0d4596aefa7911f6611144142,sources/ant-2024-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-11,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.136998+00:00,402bbcb41f38e76dc0f21200936e6d53f234535413238bdbb203d59f86923ece,sources/ant-2024-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.162538+00:00,f54a13c6f1a15c7f6004f7cade1d3eca676dc6b433de23948daf3e62b590d79d,sources/ant-2024-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2024-12,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2024-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.257982+00:00,ad0d0dfc3f2790c7d609d17c86d2a8018f5557f2e9aaa21f74314db2ef7f94d3,sources/ant-2024-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2024-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2024-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.216686+00:00,f875905aca60e563f6e3e5cac7e4570be61d070efc03a9d247562acffc34f29d,sources/ant-2024-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-01,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.263458+00:00,ae04cea11de9cd19ccd68cb248d69776b1fa5307a4eb5bfb324007fab4aef762,sources/ant-2025-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.311183+00:00,30f6b53ba5f6fb633c67612d12a7326ed40a9de1f6f01b5a469409c3899d7769,sources/ant-2025-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-02,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.380798+00:00,76df8e32085ed5d6743089d1ba0b3b44dbdd235bc5fa6d5d281b0ad0a8ae5910,sources/ant-2025-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.465246+00:00,efea6275903aaa5308e3e052629e9f4f291d10a7ccded39ab2e321ee8ace6a28,sources/ant-2025-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-03,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.549702+00:00,cc746b352651c6248f4cff61fcaf030f7e3edb502570bd04f6adb4dc1781d54a,sources/ant-2025-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.519666+00:00,a0b29896b397545fb5fd5b526bd58dc74601b023c3fac4ac961518ad9a945f10,sources/ant-2025-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-04,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.580139+00:00,d06af0932e92a928b9efd601428886567aba20c51ad3c53a6cfc76bddde86528,sources/ant-2025-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.641276+00:00,c952a484ad99470f8305a8a55af72e310df0490031075c6ca3b5c9a72eeb3151,sources/ant-2025-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-05,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.724696+00:00,1c416b75fcbfaec86b4a5c1e7e10e517ddc18da7a8d00cd31b4fb1ff29956a37,sources/ant-2025-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.685202+00:00,fc9377dd4bb1f93924f37ee4c573a2498d7c1d645a810c56120e8e023a350177,sources/ant-2025-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-06,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.800830+00:00,32ee65076b1eb0ab0666d94cd6d48ccc017f4bc0a8c99dca1a0cc18ff4775198,sources/ant-2025-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.857628+00:00,15616efe7068db7dd18001f0c27f7fb3b24ffbe645b2861ca8fa72d0a93520b2,sources/ant-2025-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-07,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:55.809369+00:00,5a435906222655dc4d441f4b291750dc74c8c93336f8c73899ff7221e8e5f7c2,sources/ant-2025-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:47.899831+00:00,7b8213288944c67859a9efbe951969382b9be1b8ee2b1d61bca7ed220e2ab616,sources/ant-2025-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-08,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:56.008364+00:00,822f0c31917331f7ba4c0507c54ecff7f68cdbebdeb5a6af42c378b9c250157f,sources/ant-2025-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:48.065133+00:00,911698a2ad890a05fd9a3792788051f107a5410272887d1bb4c2110aff0f8d25,sources/ant-2025-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-09,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:56.053704+00:00,7dae9b83e9d79ab560af00e7db3e8cb53c1e3e01c8c59ebe8e025001aaab5a4b,sources/ant-2025-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:48.232969+00:00,99d8913a3b7c13c6202787d8b67bacd2e2f7a2d241c1e65f695003cac148c642,sources/ant-2025-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-10,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:56.113099+00:00,4ca33d1d71eb51c051a23274579de77832c017b3fd95908c67dc26b8b1d3c289,sources/ant-2025-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:48.756523+00:00,2bca64b484fd0ed61e72ed1159042d2c4e551b9d4c2e7087a882f48a37128746,sources/ant-2025-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-11,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:56.342221+00:00,1f18f31b8c22917d44f9d99a691b6ce37c7d37b443c0da3b3dcfbe6902e50132,sources/ant-2025-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:48.774731+00:00,c9ede85e36182d60519df26bc17e231fb668bd721b7e61b1b943ff351686f162,sources/ant-2025-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-ant-2025-12,https://lists.apache.org/api/stats.lua?list=dev&domain=ant.apache.org&d=2025-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:56.346336+00:00,28de487fbdf6591d1a6287fee5fd38ba90bad7cf4a2d2f7a6fbf3596e27bae4d,sources/ant-2025-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-ant-2025-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=ant.apache.org&d=2025-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:48.919811+00:00,aa8968ff3696e5abccf5d004a075660298d387c46e98ac37a9f5f94ac181e405,sources/ant-2025-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
