topic_id,project,first_date,subject,message_count,review_state,classification,reason
topic-c86f0e39bc9e6df8,maven,2023-04-02,[VOTE] Release Apache Maven Doxia Sitetools version 2.0.0-M7,4,pending,,
topic-f3532804e7d80a79,maven,2023-04-02,update common skin bootstrap.,2,pending,,
topic-1545d095fe2ce7c3,maven,2023-04-03,Maven Invoker Plugin: Suggested Reporting Improvements,1,pending,,
topic-007460f10ae49389,maven,2023-04-04,empty settings elements in maven 4,2,pending,,
topic-1c42021c9b373730,maven,2023-04-04,[RESULT] [VOTE] Release Apache Maven Doxia Sitetools version 2.0.0-M7,1,pending,,
topic-1d1e8b20f7fe5834,maven,2023-04-04,[RESLT] [VOTE] Release Apache Maven Enforcer version 3.3.0,1,pending,,
topic-6ee7f505865c880b,maven,2023-04-04,[RESULT] [VOTE] Release Apache Maven Reporting Impl 4.0.0-M6,1,pending,,
topic-6ef9877915dfedaa,maven,2023-04-04,[ANN] Apache Maven Reporting Impl 4.0.0-M6 released,1,pending,,
topic-702045faac1f76c9,maven,2023-04-04,[RESULT] [VOTE] Release Apache Maven Reporting Exec version 2.0.0-M6,1,pending,,
topic-88809b5c5433dd47,maven,2023-04-04,mvn compile without clean doesn't work for annotation-processor generated sources,1,pending,,
topic-94a196ee3045bfbc,maven,2023-04-04,[ANN] Apache Maven Reporting Exec 2.0.0-M6 released,1,pending,,
topic-b6ac29e42fb89ed7,maven,2023-04-04,[ANN] Apache Maven Enforcer Plugin 3.3.0 Released,1,pending,,
topic-e26fd3494470288c,maven,2023-04-04,[ANN] Apache Maven Doxia Sitetools 2.0.0-M7 released,1,pending,,
topic-9b5c263b85da1ac1,maven,2023-04-05,Upcoming Maven Resolver 1.9.8,8,pending,,
topic-e69ed3247884ef93,maven,2023-04-05,[RESULT][VOTE] Release Apache Resource Bundles 1.5,1,pending,,
topic-7b7d2acbe607c437,maven,2023-04-08,[VOTE] Release Maven Site Plugin version 4.0.0-M7,4,pending,,
topic-edeb215efb0f61d8,maven,2023-04-09,[VOTE] Release Apache Maven Reporting API version 4.0.0-M6,4,pending,,
topic-2117a29f9950cf92,maven,2023-04-11,[RESULT] [VOTE] Release Apache Maven Reporting API version 4.0.0-M6,1,pending,,
topic-3a00ea46a706595e,maven,2023-04-11,[ANN] Maven Site Plugin 4.0.0-M7 released,1,pending,,
topic-dc8ff40159d8f691,maven,2023-04-11,[ANN] Apache Maven Reporting API 4.0.0-M6 released,1,pending,,
topic-fd4cb98b0be58791,maven,2023-04-11,[RESULT] [VOTE] Release Maven Site Plugin version 4.0.0-M7,1,pending,,
topic-e91f2f59b7247130,maven,2023-04-12,[VOTE] Release Maven Resolver 1.9.8,4,pending,,
topic-f63cfab33ffddf36,maven,2023-04-12,[VOTE] Release Apache Maven Dependency Analyzer 1.13.1,5,pending,,
topic-549dfac29c021e91,maven,2023-04-13,[HEADS UP] ASF/Maven parent poms,9,pending,,
topic-2f05e3351a30daeb,maven,2023-04-15,[VOTE] Release Apache Maven Shared JAR version 3.0.0,5,pending,,
topic-3d10881e7d3c8d6c,maven,2023-04-15,[VOTE] Release Apache Maven Reporting Impl version 4.0.0-M7,5,pending,,
topic-4a8b8d80acd5f582,maven,2023-04-15,[VOTE] Release Apache Maven Doxia Sitetools version 2.0.0-M8,6,pending,,
topic-4b7b94ee021b40d5,maven,2023-04-15,[RESULT] [VOTE] Release Maven Resolver 1.9.8,1,pending,,
topic-8ec0a5024e4812c2,maven,2023-04-15,[VOTE] Release Apache Maven Reporting Exec version 2.0.0-M7,6,pending,,
topic-ab43e6bf155e9980,maven,2023-04-15,[VOTE] Release Maven Project Info Reports Plugin version 3.4.3,5,pending,,
topic-1a1ddeb1050ac211,maven,2023-04-16,[ANN] Maven Resolver 1.9.8 released,1,pending,,
topic-47511fd145b253a2,maven,2023-04-16,[ANN] Apache Maven Dependency Analyzer 1.13.1 Released,1,pending,,
topic-8631e2dd59505445,maven,2023-04-16,[RESULT] [VOTE] Release Apache Maven Dependency Analyzer 1.13.1,1,pending,,
topic-65f296e643d0256e,maven,2023-04-17,[HEADS UP] Maven 3.9.2 is around the corner,9,pending,,
topic-020813e80a642a94,maven,2023-04-18,[ANN] Apache Maven Reporting Impl 4.0.0-M7 released,1,pending,,
topic-0f799c74654ab7d1,maven,2023-04-18,[RESULT] [VOTE] Release Apache Maven Reporting Exec version 2.0.0-M7,1,pending,,
topic-19a751cd33015eaa,maven,2023-04-18,[VOTE] Release Maven Checkstyle Plugin version 3.2.2,8,pending,,
topic-1c0c3bf8c9dd33b0,maven,2023-04-18,[VOTE] Release Apache Maven Plugin Tools 3.8.2,11,pending,,
topic-3e3165cb7d12156e,maven,2023-04-18,[ANN] Apache Maven Doxia Sitetools 2.0.0-M8 released,1,pending,,
topic-3f6fd2b178cb0fa2,maven,2023-04-18,[ANN] Maven Project Info Reports Plugin 3.4.3 released,1,pending,,
topic-63cb2d2264a48e08,maven,2023-04-18,[RESULT] [VOTE] Release Maven Project Info Reports Plugin version 3.4.3,1,pending,,
topic-88b51e042122e1bd,maven,2023-04-18,[RESULT] [VOTE] Release Apache Maven Doxia Sitetools version 2.0.0-M8,1,pending,,
topic-8af942108108fb5b,maven,2023-04-18,[RESULT] [VOTE] Release Apache Maven Shared JAR version 3.0.0,1,pending,,
topic-8bc13ff8d7e4ba80,maven,2023-04-18,[RESULT] [VOTE] Release Apache Maven Reporting Impl 4.0.0-M7,1,pending,,
topic-b7c15907ad7e0c19,maven,2023-04-18,pluginRepositories,2,pending,,
topic-c09168bec820949c,maven,2023-04-18,[ANN] Apache Maven Shared JAR version 3.0.0 Released,1,pending,,
topic-c660da4f420109ec,maven,2023-04-18,[ANN] Apache Maven Reporting Exec 2.0.0-M7 released,1,pending,,
topic-41f0e431db80fc58,maven,2023-04-20,[ANN] Maven Checkstyle Plugin 3.2.2 released,5,pending,,
topic-639f44f796c77735,maven,2023-04-20,maven2 down?,2,pending,,
topic-e29150b34b48af2e,maven,2023-04-20,[RESULT] [VOTE] Release Maven Checkstyle Plugin version 3.2.2,1,pending,,
topic-fc226247e87ba1d8,maven,2023-04-20,Clarify core EOL versions,2,pending,,
topic-a02d5ce8d63cebff,maven,2023-04-21,[ANN] Apache Maven Plugin Tools 3.8.2 Released,1,pending,,
topic-cbaff8886746de94,maven,2023-04-21,[RESULT] [VOTE] Release Apache Maven Plugin Tools 3.8.2,1,pending,,
topic-abf0d24781ec4521,maven,2023-04-25,[QUESTION] maven-resolver verbosity,7,pending,,
topic-2147b65f04e5bccf,maven,2023-04-26,[VOTE] Release Apache Maven Reporting Exec version 2.0.0-M8,4,pending,,
topic-570569646675ada2,maven,2023-04-26,[VOTE] Release Maven Fluido Skin version 2.0.0-M6,4,pending,,
topic-61db17cf10feb159,maven,2023-04-26,[VOTE] Release Apache Maven Doxia Sitetools version 2.0.0-M10,4,pending,,
topic-6ff0820d43f59c68,maven,2023-04-26,[CANCELED][VOTE] Release Apache Maven Doxia Sitetools version 2.0.0-M9,1,pending,,
topic-769555e6332affe2,maven,2023-04-26,[VOTE] Release Apache Maven Reporting Impl version 4.0.0-M8,4,pending,,
topic-8c0f4dce5d57432e,maven,2023-04-26,[VOTE] Release Maven Resolver 1.9.9,29,pending,,
topic-c3ec0a13a66cb57a,maven,2023-04-26,[VOTE] Release Apache Maven Doxia Sitetools version 2.0.0-M9,1,pending,,
topic-a42f69ac5b06f8f7,maven,2023-04-27,[VOTE] Release Apache Maven Shared Utils 3.4.0,7,pending,,
topic-542b4d1a8e5660a8,maven,2023-04-28,another issue in Maven Resolver 1.9.9,3,pending,,
topic-1610c6ba106f53a4,maven,2023-04-29,[RESULT] [VOTE] Release Apache Maven Doxia Sitetools version 2.0.0-M10,1,pending,,
topic-1fe4b62d7aff4bd8,maven,2023-04-29,[ANN] Apache Maven Reporting Exec 2.0.0-M8 released,1,pending,,
topic-2f1b1f678ac03d49,maven,2023-04-29,[RESULT] [VOTE] Release Apache Maven Reporting Impl version 4.0.0-M8,1,pending,,
topic-37219707001ac1e1,maven,2023-04-29,[RESULT] [VOTE] Release Maven Fluido Skin version 2.0.0-M6,1,pending,,
topic-55e1e173a4b910c4,maven,2023-04-29,[ANN] Apache Maven Doxia Sitetools 2.0.0-M10 released,1,pending,,
topic-6bca5c59346bbaa2,maven,2023-04-29,[RESULT] [VOTE] Release Apache Maven Reporting Exec version 4.0.0-M8,1,pending,,
topic-888989333bbefc73,maven,2023-04-29,[ANN] Apache Maven Reporting Impl 2.0.0-M8 released,1,pending,,
topic-b3f725a203bbc70b,maven,2023-04-29,[ANN] Maven Fluido Skin 2.0.0-M6 released,1,pending,,
topic-cd43e60c5c4a4b33,maven,2023-04-29,[VOTE] Release Maven Site Plugin version 4.0.0-M8,6,pending,,
topic-4e05b3a4461ae625,maven,2023-04-30,[VOTE] Release Apache Maven Dependency Analyzer 1.13.2,6,pending,,
topic-9f1ffd2675a6d42e,maven,2023-04-30,[VOTE] Release Apache Maven Shared Utils 3.4.1,6,pending,,
topic-49ae4dfee6d2fc8a,maven,2023-05-02,[ANN] Maven Site Plugin 4.0.0-M8 released,1,pending,,
topic-8d10a69859ebd452,maven,2023-05-02,[RESULT] [VOTE] Release Maven Site Plugin version 4.0.0-M8,1,pending,,
topic-fdc3b4b19c63ed90,maven,2023-05-02,[VOTE] Release Maven Resolver 1.9.10,6,pending,,
topic-025fbd54c8048d0e,maven,2023-05-03,[ANN] Apache Maven Shared Utils 3.4.1 Released,1,pending,,
topic-2a9873b26968defd,maven,2023-05-03,[VOTE] Release Apache Maven GPG Plugin version 3.1.0,10,pending,,
topic-b8a5cde9343d4446,maven,2023-05-03,[RESULT] [VOTE] Release Apache Maven Shared Utils 3.4.1,1,pending,,
topic-206b1754b2925013,maven,2023-05-05,[RESULT][VOTE] Release Maven Resolver 1.9.10,1,pending,,
topic-5228a4a538612735,maven,2023-05-05,[VOTE] Release Maven Surefire version 3.1.0,6,pending,,
topic-5b8c6c9ed7c0545e,maven,2023-05-05,[ANN] Apache Maven Dependency Analyzer 1.13.2 released,1,pending,,
topic-5ca1d6f6f8b0be26,maven,2023-05-05,[RESULT] [VOTE] Release Apache Maven Dependency Analyzer 1.13.2,1,pending,,
topic-b76550e92b7a19cd,maven,2023-05-05,[ANN] Maven Resolver 1.9.10 released,1,pending,,
topic-b89aec727e95f45a,maven,2023-05-05,[HEADS UP] Maven 3.9.2 incoming (soon),1,pending,,
topic-72a367f2cb4f69c1,maven,2023-05-06,[RESULT] [VOTE] Release Apache Maven GPG Plugin version 3.1.0,1,pending,,
topic-c5a7275fd796164b,maven,2023-05-06,[ANN] Apache Maven GPG Plugin 3.1.0 Released,1,pending,,
topic-d87e1e3e296335e0,maven,2023-05-07,[ANN] Maven Surefire 3.1.0 released,1,pending,,
topic-dc624ed796ce6e12,maven,2023-05-07,[RESULT] [VOTE] Release Maven Surefire version 3.1.0,1,pending,,
topic-527c485850a8fee9,maven,2023-05-08,[VOTE] Release Apache Maven 3.9.2,12,pending,,
topic-d7cb668cd46c9277,maven,2023-05-08,[VOTE] Release Apache Maven Remote Resources Plugin version 3.1.0,10,pending,,
topic-6be8cccfaf5723cc,maven,2023-05-09,"Call for Presentations, Community Over Code 2023",1,pending,,
topic-8d3f83c0c25a7c01,maven,2023-05-09,[VOTE] Release Maven Indexer 7.0.2,4,pending,,
topic-bd9ed1df84955459,maven,2023-05-09,Some queries regarding maven-dependency plugin,2,pending,,
topic-240861817e25a9f1,maven,2023-05-11,[VOTE] Release Apache Maven Shared Utils 3.4.2,6,pending,,
topic-3a8463555addc024,maven,2023-05-11,[RESULT] [VOTE] Release Apache Maven Remote Resources Plugin version 3.1.0,1,pending,,
topic-8d7c6e8366be8d2c,maven,2023-05-11,[ANN] Apache Maven Remote Resources Plugin 3.1.0 Released,1,pending,,
topic-a24e0faafcbcaa45,maven,2023-05-11,[RESULT] [VOTE] Release Apache Maven 3.9.2,1,pending,,
topic-aca99e5e70afe72a,maven,2023-05-11,[VOTE] Release Apache Maven Assembly Plugin version 3.6.0,5,pending,,
topic-16bd16653b9787d1,maven,2023-05-12,[ANN] Maven Indexer 7.0.2 released,1,pending,,
topic-4ce8dff34c401de2,maven,2023-05-12,[RESULT][VOTE] Release Maven Indexer 7.0.2,1,pending,,
topic-8fd59d14e73d302e,maven,2023-05-12,[VOTE] Release Maven Plugin Tools version 3.9.0,6,pending,,
topic-b469705084eccddd,maven,2023-05-12,[VOTE] Release Maven PMD Plugin version 3.21.0,9,pending,,
topic-eda44db3512ea53c,maven,2023-05-12,[VOTE] Change to the voting process,21,pending,,
topic-eec6fdfe2b94c1e6,maven,2023-05-13,Some thoughts about the maven parameter deprecation messages,5,pending,,
topic-3599d4c15867400b,maven,2023-05-15,[VOTE] Release Maven SCM 2.0.1,7,pending,,
topic-386c1aabd5e31ff7,maven,2023-05-15,JDK 21 EA builds 22 & Sequenced Collections Heads-up,1,pending,,
topic-546144a5bc7c4256,maven,2023-05-15,[ANN] Apache Maven Plugin Tools 3.9.0 released,1,pending,,
topic-6b73cd0fbfdf220f,maven,2023-05-15,[RESULT] [VOTE] Release Apache Maven Assembly Plugin version 3.6.0,1,pending,,
topic-a448726f17eeeb95,maven,2023-05-15,[ANN] Apache Maven Shared Utils 3.4.2 Released,1,pending,,
topic-c8dc515605ce6e3a,maven,2023-05-15,[RESULT] [VOTE] Release Apache Maven Shared Utils 3.4.2,1,pending,,
topic-cc2174e949641d4d,maven,2023-05-15,[ANN] Maven PMD Plugin 3.21.0 released,1,pending,,
topic-d9a7dfba042afecc,maven,2023-05-15,[RESULT] [VOTE] Release Maven Plugin Tools version 3.9.0,1,pending,,
topic-dbd2b72623203354,maven,2023-05-15,[ANN] Apache Maven Assembly Plugin 3.6.0 Released,1,pending,,
topic-fe6b84d7aab073e8,maven,2023-05-15,[RESULT] [VOTE] Release Maven PMD Plugin version 3.21.0,1,pending,,
topic-1dd8abc4d479ebeb,maven,2023-05-17,[VOTE] Release Apache Maven Source Plugin version 3.3.0,7,pending,,
topic-27ae0c7084a7760f,maven,2023-05-18,[RESULT][VOTE] Release Maven SCM 2.0.1,1,pending,,
topic-ba639c5bc11acf98,maven,2023-05-18,[ANN] Maven SCM 2.0.1 released,1,pending,,
topic-09702123c15d4b5d,maven,2023-05-19,Unreliable TCP and retries for maven publish,10,pending,,
topic-32edc7e34772b300,maven,2023-05-19,[VOTE] Release Maven Dependency Plugin version 3.6.0,5,pending,,
topic-5f5c97fa66751748,maven,2023-05-19,maven resolver beyond 1.6.x,5,pending,,
topic-957b133edb741155,maven,2023-05-19,maven 3.9.x warnings,18,pending,,
topic-99acfa2edc0b6b07,maven,2023-05-19,[VOTE] Release Maven Checkstyle Plugin version 3.3.0,9,pending,,
topic-0b38eb31e805901a,maven,2023-05-21,[RESULT] [VOTE] Release Apache Maven Source Plugin version 3.3.0,1,pending,,
topic-13c0098cdcc4d298,maven,2023-05-21,maven-gpg-plugin CI broken,1,pending,,
topic-bf4bc9f9fb8727fb,maven,2023-05-21,[ANN] Apache Maven Source Plugin 3.3.0 Released,1,pending,,
topic-c42eed8061d39a6a,maven,2023-05-21,getting rid of Contextualizable,3,pending,,
topic-9ff626c1266fb37c,maven,2023-05-22,[ANN] Maven Checkstyle Plugin 3.3.0 released,1,pending,,
topic-af2d8ff862a2d091,maven,2023-05-22,[RESULT] [VOTE] Release Maven Checkstyle Plugin version 3.3.0,1,pending,,
topic-c3bcb6a5a666845b,maven,2023-05-22,[RESULT] [VOTE] Release Maven Dependency Plugin version 3.6.0,1,pending,,
topic-c554d6fd1d9a988a,maven,2023-05-22,[ANN] Release Maven Dependency Plugin 3.6.0 released,2,pending,,
topic-4179ccc1dcd55a5a,maven,2023-05-23,Is it okay to deploy additional artifacts for an identical POM? (as in MDEPLOY-118),4,pending,,
topic-5d2f6a06da6f2a15,maven,2023-05-24,[QUESTION] Cannot deploy snapshot - do I miss some config?,6,pending,,
topic-8be84b17bec95c01,maven,2023-05-25,Deploy with multiple platform artifacts build separately,4,pending,,
topic-6f538bb27a4af5de,maven,2023-05-26,[VOTE] Release Maven Project Info Reports Plugin version 3.4.4,8,pending,,
topic-96c8cc63868ae00b,maven,2023-05-26,[HEADS UP] Upcoming Resolver and Maven releases,12,pending,,
topic-c4e04d0586a434a1,maven,2023-05-26,GH issues and GH discussions,31,pending,,
topic-c9dc91e081ba38dd,maven,2023-05-26,ASF Maven credential in a project-wise token?,2,pending,,
topic-7e5f305484b74fd7,maven,2023-05-28,[VOTE] Release Maven Surefire version 3.1.1,6,pending,,
topic-76f1744eb8544d42,maven,2023-05-29,[RESULT] [VOTE] Release Maven Project Info Reports Plugin version 3.4.4,1,pending,,
topic-dccf593822cb6ea2,maven,2023-05-29,[CANCELED][VOTE] Release Maven Surefire version 3.1.1,1,pending,,
topic-fc79c1ef71eed68b,maven,2023-05-30,[VOTE] Release Apache Maven Release Plugin version 3.0.1,12,pending,,
topic-d4ee432e3a996ca7,maven,2023-05-31,Question - JDK Minimum of future Apache Maven 4.0.0,103,pending,,
topic-1af8fc6d7c4113d8,maven,2023-06-01,[DISCUSS] Maven runtime vs artifact runtime?,13,pending,,
topic-75bb1d1c1628520b,maven,2023-06-01,Maven 3.9.x plugins verifications,8,pending,,
topic-77d53ce255fe1cab,maven,2023-06-01,Build cache extension release,2,pending,,
topic-123a2e627cd1ff95,maven,2023-06-03,[RSEULT] [VOTE] Release Apache Maven Release Plugin version 3.0.1,1,pending,,
topic-473715772d3d0bb6,maven,2023-06-03,[VOTE] Release Maven Project Info Reports Plugin version 3.4.5,7,pending,,
topic-51016f4955ab66eb,maven,2023-06-03,[VOTE] Release Maven Surefire version 3.1.2,9,pending,,
topic-93bbf6a1eb028192,maven,2023-06-03,ANN] Apache Maven Release Plugin 3.0.1 Released,1,pending,,
topic-894b5888bffc977c,maven,2023-06-05,"Call for Presentations, Community Over Code Asia 2023",1,pending,,
topic-1626f61c30afccfc,maven,2023-06-06,[RESULT] [VOTE] Release Maven Surefire version 3.1.2,1,pending,,
topic-67c9e58c8fa1c587,maven,2023-06-06,[ANN] Maven Surefire 3.1.2 released,1,pending,,
topic-942e33d1cecee35e,maven,2023-06-06,Regarding timestamp in _remote.repositories,4,pending,,
topic-b10085f1e2d6ee13,maven,2023-06-06,[ANN] Maven Project Info Reports Plugin 3.4.5 released,1,pending,,
topic-b8a4f9faeafa43fb,maven,2023-06-06,private@maven.apache.org,1,pending,,
topic-bce65d602dfcba0f,maven,2023-06-06,[RESULT] [VOTE] Release Maven Project Info Reports Plugin version 3.4.5,1,pending,,
topic-d907a45e2acc9bca,maven,2023-06-06,[VOTE} Maven Build Cache Extension 1.0.1,11,pending,,
topic-b2941b0418957774,maven,2023-06-07,HOCON support (was Re: Question - JDK Minimum of future Apache Maven 4.0.0),10,pending,,
topic-b9cdd2afc82c5bc9,maven,2023-06-08,[DISCUSS] POM model version,21,pending,,
topic-36b1a46e87eba27a,maven,2023-06-09,[RESULT] [VOTE] Maven Build Cache Extension 1.0.1,1,pending,,
topic-6263a164242d0ca8,maven,2023-06-11,Build POM and consumer POM (was Re: [DISCUSS] POM model version,7,pending,,
topic-aefd8b5912c6d313,maven,2023-06-11,[VOTE] Release Maven WAR Plugin version 3.4.0,10,pending,,
topic-db873fdb190cc760,maven,2023-06-11,[VOTE] Release Maven Invoker Plugin version 3.6.0,7,pending,,
topic-e22f9a1940ecd994,maven,2023-06-11,[VOTE] Release Apache ASF parent 30,8,pending,,
topic-3d5a6f4ca9f3d753,maven,2023-06-12,[VOTE] Release Apache Maven parent 40,11,pending,,
topic-473aa6985338fd44,maven,2023-06-13,[VOTE] Release Maven Resolver 1.9.11,4,pending,,
topic-cbaa2addfa20a007,maven,2023-06-13,[VOTE] Release Maven Indexer 7.0.3,5,pending,,
topic-cceac5b359c83084,maven,2023-06-13,[VOTE] Release Maven Shade Plugin 3.5.0,6,pending,,
topic-0692d1199e2ec03c,maven,2023-06-14,[VOTE] Release Maven Clean Plugin version 3.3.1,8,pending,,
topic-630043cdd92bebe1,maven,2023-06-14,[RESULT] [VOTE] Release Apache ASF parent 30,1,pending,,
topic-963db9f16698c6b7,maven,2023-06-14,[ANN] Apache Software Foundation Parent POM Version 30 Released,1,pending,,
topic-f29096ef1c09b6d1,maven,2023-06-14,JDK 21 is in Rampdown / The importance of testing with Early-Access Builds,1,pending,,
topic-37df1d0ee5a45a9a,maven,2023-06-15,[ANN] Maven Invoker Plugin 3.6.0 released,1,pending,,
topic-38ddc0b3fb755bb9,maven,2023-06-15,[ANN] Maven WAR Plugin 3.4.0 released,1,pending,,
topic-88ff462a943434dd,maven,2023-06-15,[RESULT] [VOTE] Release Maven Invoker Plugin version 3.6.0,1,pending,,
topic-c4763fb062110f10,maven,2023-06-15,[ANN] Apache Maven Parent POMs 40 Released,1,pending,,
topic-d0987fb1b5a9752c,maven,2023-06-15,[RESULT] [VOTE] Release Apache Maven parent 40,1,pending,,
topic-f588575abaff9421,maven,2023-06-15,[RESULT] [VOTE] Release Maven WAR Plugin version 3.4.0,1,pending,,
topic-316545c344b2234e,maven,2023-06-16,[VOTE] Release Maven Resolver 1.9.12,13,pending,,
topic-5037ac8053e07259,maven,2023-06-16,[RESULT][VOTE] Release Maven Shade Plugin 3.5.0,1,pending,,
topic-53e6ce61c88daad5,maven,2023-06-16,[ANN] Maven Indexer 7.0.3 released,1,pending,,
topic-6d746e10f515eb9d,maven,2023-06-16,TAC Applications for Community Over Code North America and Asia now open,1,pending,,
topic-949470c93149a1c6,maven,2023-06-16,[RESULT][VOTE] Release Maven Resolver 1.9.11,1,pending,,
topic-9886a09174b0b51e,maven,2023-06-16,[ANN] Maven Shade Plugin 3.5.0 released,1,pending,,
topic-dbd4f13de722a7b2,maven,2023-06-16,[ANN] Maven Resolver 1.9.11 released,1,pending,,
topic-ee866126bc1b107b,maven,2023-06-16,[RESULT][VOTE] Release Maven Indexer 7.0.3,1,pending,,
topic-4ffb35b04a42e5af,maven,2023-06-19,[RESULT][VOTE] Release Maven Resolver 1.9.12,1,pending,,
topic-c636e83463f90bcc,maven,2023-06-19,[ANN] Maven Resolver 1.9.12 released,1,pending,,
topic-220a9c90a13ef5a0,maven,2023-06-20,[RESULT] [VOTE] Release Maven Clean Plugin version 3.3.1,1,pending,,
topic-5772c6dce1b55623,maven,2023-06-20,[VOTE] Release Maven Resolver 1.9.13,5,pending,,
topic-901a0f598bdeeaeb,maven,2023-06-20,[ANN] Apache Maven Clean Plugin 3.3.1 Released,1,pending,,
topic-c441054db5c9ab02,maven,2023-06-21,[VOTE] Release Maven Doxia version 2.0.0-M7,6,pending,,
topic-195bc63fee3bd6b5,maven,2023-06-23,[RESULT][VOTE] Release Maven Resolver 1.9.13,1,pending,,
topic-2d9a4521edb6e29e,maven,2023-06-23,Legacy repository layout is not supported by Maven 4?,6,pending,,
topic-38553b5a1815f908,maven,2023-06-23,[ANN] Maven Resolver 1.9.13 released,1,pending,,
topic-47aec1c696087169,maven,2023-06-23,HPI plugin,8,pending,,
topic-9c00241e8454dee1,maven,2023-06-23,[VOTE] Release Apache Maven 3.9.3,13,pending,,
topic-bfb6a8791cd2b431,maven,2023-06-23,[VOTE] Release Apache Maven 4.0.0-alpha-6,2,pending,,
topic-3ae339fb00a34eaa,maven,2023-06-24,[CANCEL] [VOTE] Release Apache Maven 4.0.0-alpha-6,1,pending,,
topic-661581c23aa67009,maven,2023-06-24,[RESULT] [VOTE] Release Maven Doxia version 2.0.0-M7,1,pending,,
topic-6893d954e2e344f4,maven,2023-06-24,[VOTE] Release Apache Maven 4.0.0-alpha-7,12,pending,,
topic-e9025bda44a6ea1e,maven,2023-06-24,[ANN] Apache Maven Doxia version 2.0.0-M7 released,1,pending,,
topic-bcd2386e94c8310d,maven,2023-06-25,nexusUrl checked even skipRemoteStaging specified to true,11,pending,,
topic-2eab7183bd7541f4,maven,2023-06-26,Weird behavior in plugin phase resolution,9,pending,,
topic-74351959fbac3f6e,maven,2023-06-26,[RESULT] [VOTE] Release Apache Maven 3.9.3,4,pending,,
